,Trial0,Trial1,Trial10,Trial11,Trial12,Trial13,Trial14,Trial15,Trial16,Trial17,Trial18,Trial19,Trial2,Trial3,Trial4,Trial5,Trial6,Trial7,Trial8,Trial9
21,17.0,16.0,17.0,18.0,18.0,17.0,16.0,17.0,17.0,16.0,16.0,18.0,16.0,14.0,15.0,16.0,17.0,17.0,16.0,16.0
22,17.0,17.0,18.0,19.0,19.0,17.0,17.0,18.0,18.0,17.0,16.0,19.0,17.0,15.0,16.0,17.0,18.0,17.0,17.0,17.0
23,18.0,18.0,19.0,19.0,20.0,18.0,18.0,19.0,19.0,18.0,17.0,20.0,18.0,15.0,17.0,17.0,19.0,18.0,18.0,17.0
24,19.0,19.0,20.0,20.0,20.0,19.0,19.0,19.0,20.0,19.0,18.0,21.0,19.0,16.0,18.0,18.0,20.0,18.0,19.0,18.0
25,19.0,20.0,21.0,21.0,21.0,20.0,20.0,20.0,21.0,20.0,19.0,22.0,20.0,17.0,19.0,19.0,21.0,19.0,20.0,19.0
26,20.0,21.0,21.0,22.0,22.0,21.0,21.0,21.0,22.0,21.0,19.0,23.0,21.0,18.0,20.0,20.0,22.0,20.0,21.0,20.0
27,21.0,21.0,22.0,23.0,22.0,21.0,21.0,22.0,23.0,22.0,20.0,24.0,22.0,19.0,21.0,21.0,22.0,20.0,21.0,21.0
28,22.0,22.0,23.0,23.0,23.0,22.0,22.0,23.0,23.0,23.0,21.0,25.0,22.0,20.0,22.0,22.0,22.0,21.0,22.0,21.0
29,22.0,23.0,23.0,24.0,24.0,23.0,23.0,24.0,24.0,24.0,22.0,26.0,23.0,21.0,23.0,23.0,23.0,22.0,22.0,22.0
30,23.0,24.0,24.0,25.0,25.0,24.0,24.0,25.0,25.0,24.0,23.0,27.0,24.0,21.0,24.0,24.0,23.0,23.0,23.0,22.0
31,23.0,25.0,24.0,25.0,26.0,25.0,24.0,26.0,25.0,25.0,23.0,28.0,25.0,22.0,25.0,24.0,24.0,23.0,24.0,23.0
32,24.0,26.0,25.0,26.0,27.0,26.0,24.0,27.0,26.0,26.0,24.0,29.0,26.0,22.0,26.0,25.0,25.0,23.0,24.0,24.0
33,25.0,26.0,25.0,27.0,28.0,27.0,25.0,28.0,27.0,27.0,24.0,29.0,27.0,23.0,27.0,26.0,26.0,24.0,25.0,25.0
34,25.0,27.0,26.0,28.0,29.0,28.0,26.0,29.0,27.0,28.0,24.0,30.0,28.0,24.0,28.0,26.0,27.0,25.0,26.0,26.0
35,26.0,28.0,27.0,29.0,29.0,29.0,27.0,30.0,28.0,29.0,25.0,30.0,29.0,24.0,29.0,26.0,28.0,26.0,27.0,26.0
36,26.0,29.0,28.0,30.0,30.0,30.0,27.0,31.0,29.0,30.0,26.0,31.0,29.0,25.0,30.0,27.0,29.0,27.0,28.0,27.0
37,27.0,30.0,29.0,30.0,31.0,31.0,28.0,32.0,30.0,31.0,27.0,32.0,30.0,25.0,31.0,28.0,30.0,28.0,29.0,28.0
38,28.0,31.0,30.0,31.0,31.0,31.0,28.0,32.0,31.0,32.0,27.0,33.0,31.0,26.0,31.0,29.0,31.0,29.0,30.0,29.0
39,28.0,32.0,31.0,32.0,32.0,32.0,29.0,33.0,32.0,32.0,28.0,34.0,31.0,27.0,32.0,30.0,32.0,30.0,31.0,30.0
40,29.0,33.0,31.0,33.0,33.0,33.0,30.0,33.0,33.0,33.0,29.0,34.0,32.0,28.0,33.0,31.0,33.0,31.0,31.0,31.0
41,29.0,34.0,32.0,34.0,34.0,33.0,31.0,34.0,34.0,34.0,30.0,35.0,33.0,29.0,34.0,32.0,33.0,32.0,32.0,31.0
42,30.0,35.0,33.0,35.0,35.0,33.0,32.0,34.0,35.0,34.0,31.0,35.0,34.0,30.0,35.0,32.0,33.0,33.0,33.0,32.0
43,31.0,35.0,33.0,36.0,35.0,34.0,33.0,35.0,36.0,35.0,32.0,36.0,35.0,31.0,36.0,33.0,34.0,33.0,34.0,32.0
44,31.0,36.0,34.0,37.0,36.0,35.0,34.0,35.0,37.0,36.0,33.0,37.0,36.0,32.0,37.0,34.0,34.0,34.0,35.0,33.0
45,32.0,36.0,34.0,38.0,37.0,35.0,35.0,36.0,38.0,36.0,34.0,38.0,37.0,32.0,38.0,34.0,35.0,35.0,36.0,34.0
46,33.0,37.0,35.0,39.0,38.0,36.0,35.0,36.0,39.0,37.0,35.0,39.0,38.0,33.0,38.0,35.0,35.0,36.0,37.0,35.0
47,34.0,38.0,36.0,40.0,39.0,37.0,36.0,37.0,40.0,38.0,36.0,39.0,38.0,34.0,39.0,36.0,36.0,37.0,38.0,36.0
48,35.0,39.0,37.0,41.0,40.0,38.0,37.0,38.0,41.0,39.0,37.0,40.0,39.0,34.0,40.0,37.0,37.0,38.0,39.0,37.0
49,35.0,39.0,37.0,42.0,40.0,39.0,38.0,39.0,42.0,40.0,38.0,41.0,40.0,35.0,41.0,37.0,38.0,38.0,40.0,38.0
50,36.0,40.0,38.0,42.0,41.0,40.0,39.0,39.0,43.0,40.0,39.0,41.0,41.0,35.0,42.0,38.0,39.0,39.0,41.0,38.0
51,36.0,41.0,38.0,43.0,42.0,40.0,39.0,40.0,44.0,41.0,39.0,42.0,42.0,36.0,43.0,39.0,39.0,39.0,42.0,39.0
52,37.0,42.0,39.0,44.0,43.0,41.0,40.0,41.0,44.0,41.0,40.0,43.0,42.0,36.0,44.0,39.0,40.0,40.0,43.0,40.0
53,38.0,43.0,40.0,45.0,44.0,42.0,40.0,42.0,45.0,42.0,41.0,44.0,43.0,37.0,45.0,40.0,41.0,41.0,44.0,40.0
54,39.0,44.0,41.0,46.0,45.0,43.0,41.0,43.0,46.0,42.0,42.0,45.0,44.0,38.0,46.0,41.0,42.0,42.0,44.0,41.0
55,40.0,45.0,42.0,47.0,46.0,43.0,42.0,44.0,47.0,43.0,43.0,46.0,45.0,39.0,47.0,42.0,43.0,43.0,45.0,41.0
56,41.0,46.0,42.0,48.0,47.0,44.0,43.0,45.0,48.0,43.0,44.0,46.0,46.0,39.0,48.0,42.0,43.0,44.0,46.0,42.0
57,42.0,47.0,43.0,49.0,47.0,45.0,44.0,45.0,49.0,43.0,45.0,46.0,47.0,40.0,48.0,42.0,44.0,44.0,46.0,43.0
58,43.0,47.0,44.0,50.0,48.0,45.0,45.0,46.0,50.0,44.0,45.0,47.0,48.0,40.0,49.0,43.0,45.0,45.0,47.0,43.0
59,44.0,48.0,45.0,51.0,49.0,46.0,46.0,47.0,51.0,44.0,46.0,48.0,48.0,41.0,50.0,44.0,46.0,46.0,48.0,44.0
60,44.0,49.0,46.0,51.0,50.0,46.0,47.0,48.0,52.0,45.0,46.0,48.0,49.0,41.0,51.0,45.0,46.0,47.0,49.0,45.0
61,45.0,50.0,46.0,52.0,51.0,47.0,48.0,49.0,53.0,46.0,47.0,49.0,50.0,42.0,52.0,45.0,47.0,47.0,50.0,46.0
62,46.0,50.0,47.0,52.0,52.0,48.0,49.0,50.0,53.0,46.0,48.0,50.0,50.0,43.0,52.0,46.0,47.0,48.0,50.0,47.0
63,46.0,51.0,48.0,53.0,53.0,48.0,50.0,51.0,53.0,47.0,48.0,50.0,51.0,44.0,53.0,47.0,48.0,49.0,51.0,48.0
64,46.0,51.0,48.0,54.0,54.0,49.0,50.0,52.0,54.0,48.0,49.0,51.0,52.0,45.0,54.0,48.0,49.0,50.0,52.0,49.0
65,47.0,52.0,49.0,55.0,55.0,49.0,51.0,53.0,54.0,49.0,50.0,52.0,53.0,45.0,55.0,49.0,50.0,51.0,52.0,49.0
66,47.0,53.0,49.0,56.0,56.0,50.0,51.0,54.0,55.0,49.0,50.0,53.0,54.0,46.0,55.0,50.0,51.0,52.0,53.0,50.0
67,48.0,53.0,50.0,57.0,57.0,51.0,52.0,55.0,56.0,49.0,51.0,53.0,55.0,47.0,56.0,51.0,52.0,53.0,54.0,51.0
68,49.0,54.0,51.0,57.0,57.0,51.0,53.0,56.0,57.0,50.0,52.0,54.0,56.0,47.0,57.0,52.0,53.0,54.0,55.0,52.0
69,50.0,55.0,52.0,58.0,58.0,52.0,54.0,56.0,58.0,51.0,53.0,54.0,57.0,48.0,58.0,52.0,54.0,54.0,56.0,53.0
70,50.0,55.0,53.0,59.0,59.0,52.0,55.0,57.0,59.0,52.0,54.0,55.0,58.0,49.0,58.0,53.0,55.0,55.0,56.0,54.0
71,51.0,56.0,54.0,60.0,60.0,53.0,56.0,57.0,60.0,52.0,55.0,56.0,59.0,50.0,59.0,54.0,56.0,56.0,57.0,55.0
72,51.0,57.0,55.0,61.0,60.0,54.0,56.0,58.0,61.0,53.0,56.0,57.0,60.0,50.0,59.0,55.0,57.0,57.0,58.0,55.0
73,52.0,57.0,55.0,62.0,61.0,55.0,57.0,59.0,61.0,54.0,57.0,58.0,61.0,51.0,60.0,56.0,58.0,58.0,59.0,56.0
74,53.0,58.0,56.0,63.0,62.0,56.0,58.0,60.0,61.0,55.0,57.0,59.0,62.0,51.0,60.0,57.0,59.0,59.0,59.0,56.0
75,54.0,59.0,57.0,64.0,62.0,57.0,59.0,61.0,62.0,56.0,58.0,60.0,63.0,52.0,61.0,58.0,60.0,59.0,60.0,57.0
76,54.0,59.0,58.0,65.0,63.0,58.0,59.0,62.0,63.0,57.0,58.0,61.0,64.0,53.0,61.0,59.0,61.0,60.0,60.0,58.0
77,55.0,60.0,58.0,66.0,63.0,58.0,60.0,63.0,63.0,57.0,59.0,62.0,65.0,53.0,62.0,59.0,61.0,61.0,61.0,59.0
78,55.0,61.0,59.0,67.0,64.0,58.0,61.0,64.0,64.0,58.0,60.0,62.0,66.0,54.0,63.0,60.0,62.0,61.0,62.0,59.0
79,56.0,62.0,60.0,68.0,64.0,59.0,62.0,65.0,64.0,59.0,61.0,63.0,67.0,55.0,64.0,60.0,63.0,62.0,62.0,60.0
80,57.0,63.0,60.0,69.0,65.0,60.0,63.0,65.0,65.0,59.0,62.0,64.0,68.0,55.0,65.0,61.0,64.0,63.0,63.0,61.0
81,57.0,64.0,61.0,70.0,66.0,61.0,63.0,66.0,66.0,60.0,63.0,65.0,69.0,56.0,66.0,61.0,65.0,64.0,64.0,62.0
82,58.0,65.0,62.0,70.0,67.0,62.0,64.0,67.0,67.0,61.0,63.0,66.0,70.0,56.0,66.0,62.0,65.0,64.0,65.0,63.0
83,59.0,66.0,63.0,71.0,67.0,63.0,65.0,68.0,67.0,62.0,64.0,66.0,71.0,57.0,67.0,63.0,66.0,65.0,65.0,63.0
84,60.0,67.0,64.0,72.0,68.0,64.0,66.0,68.0,68.0,62.0,65.0,67.0,71.0,57.0,68.0,64.0,67.0,66.0,66.0,64.0
85,61.0,68.0,64.0,73.0,68.0,64.0,67.0,69.0,69.0,63.0,66.0,67.0,71.0,58.0,69.0,65.0,68.0,66.0,67.0,65.0
86,61.0,69.0,65.0,74.0,69.0,65.0,67.0,70.0,70.0,64.0,67.0,68.0,72.0,58.0,69.0,66.0,69.0,67.0,68.0,65.0
87,62.0,70.0,66.0,75.0,70.0,66.0,68.0,71.0,71.0,65.0,68.0,69.0,73.0,59.0,70.0,66.0,70.0,68.0,69.0,66.0
88,62.0,70.0,67.0,75.0,71.0,66.0,69.0,72.0,72.0,66.0,69.0,70.0,74.0,60.0,70.0,67.0,71.0,68.0,70.0,67.0
89,63.0,71.0,67.0,76.0,72.0,67.0,70.0,73.0,73.0,67.0,70.0,71.0,75.0,61.0,71.0,67.0,72.0,69.0,71.0,68.0
90,63.0,71.0,68.0,77.0,73.0,68.0,71.0,74.0,73.0,68.0,70.0,72.0,76.0,61.0,71.0,68.0,72.0,70.0,72.0,69.0
91,64.0,72.0,69.0,78.0,73.0,69.0,72.0,74.0,74.0,69.0,71.0,73.0,77.0,62.0,72.0,68.0,73.0,71.0,73.0,70.0
92,65.0,72.0,70.0,79.0,74.0,70.0,73.0,75.0,74.0,70.0,72.0,74.0,77.0,62.0,73.0,69.0,74.0,72.0,74.0,71.0
93,66.0,73.0,71.0,79.0,75.0,70.0,73.0,76.0,75.0,70.0,73.0,74.0,77.0,63.0,74.0,70.0,75.0,73.0,75.0,71.0
94,67.0,74.0,71.0,80.0,76.0,71.0,74.0,77.0,76.0,71.0,74.0,75.0,78.0,63.0,75.0,70.0,75.0,74.0,76.0,72.0
95,67.0,75.0,72.0,81.0,76.0,72.0,74.0,78.0,77.0,72.0,75.0,76.0,79.0,64.0,75.0,71.0,76.0,75.0,77.0,73.0
96,68.0,76.0,73.0,82.0,77.0,72.0,75.0,79.0,78.0,73.0,76.0,76.0,80.0,65.0,76.0,72.0,77.0,76.0,78.0,74.0
97,68.0,76.0,74.0,83.0,77.0,73.0,76.0,79.0,79.0,74.0,77.0,77.0,80.0,66.0,77.0,72.0,78.0,77.0,78.0,74.0
98,69.0,76.0,75.0,84.0,78.0,74.0,76.0,80.0,80.0,75.0,78.0,77.0,81.0,67.0,78.0,73.0,79.0,78.0,79.0,75.0
99,70.0,77.0,76.0,85.0,79.0,74.0,77.0,80.0,81.0,76.0,79.0,78.0,81.0,68.0,79.0,73.0,80.0,79.0,80.0,75.0
100,71.0,78.0,77.0,86.0,79.0,75.0,78.0,81.0,81.0,76.0,80.0,79.0,82.0,69.0,80.0,74.0,81.0,80.0,81.0,76.0
